sale_date,domain,quantity
2023-02-24,Groceries,207
2023-02-24,Furniture,111
2023-02-24,Groceries,65
2023-02-24,Furniture,246
2023-02-24,Electronics,133
2023-02-24,Groceries,205
2023-02-24,Groceries,3
2023-02-24,Clothing,48
2023-02-24,Groceries,171
2023-02-24,Electronics,123
2023-02-24,Furniture,272
2023-02-24,Groceries,117
2023-02-24,Furniture,42
2023-02-24,Groceries,310
2023-02-24,Furniture,281
2023-02-25,Toys,287
2023-02-25,Clothing,18
2023-02-25,Clothing,271
2023-02-25,Electronics,82
2023-02-25,Electronics,62
2023-02-25,Groceries,100
2023-02-25,Groceries,49
2023-02-25,Toys,41
2023-02-25,Furniture,339
2023-02-25,Furniture,11
2023-02-25,Clothing,141
2023-02-25,Furniture,13
2023-02-25,Groceries,263
2023-02-25,Furniture,51
2023-02-25,Toys,61
2023-02-25,Electronics,51
2023-02-25,Electronics,206
2023-02-25,Clothing,21
2023-02-25,Toys,441
2023-02-25,Groceries,86
2023-02-25,Toys,147
2023-02-25,Clothing,22
2023-02-25,Groceries,238
2023-02-25,Toys,167
2023-02-25,Toys,13
2023-02-25,Toys,423
2023-02-25,Electronics,65
2023-02-25,Clothing,213
2023-02-25,Furniture,117
2023-02-25,Toys,71
2023-02-25,Clothing,14
2023-02-25,Furniture,133
2023-02-25,Toys,59
2023-02-25,Clothing,163
2023-02-25,Toys,58
2023-02-25,Electronics,309
2023-02-25,Furniture,25
2023-02-25,Groceries,295
2023-02-25,Electronics,298
2023-02-25,Furniture,58
2023-02-25,Toys,26
2023-02-25,Furniture,430
2023-02-25,Furniture,309
2023-02-25,Groceries,189
2023-02-25,Groceries,2
2023-02-25,Furniture,20
2023-02-25,Groceries,163
2023-02-25,Toys,130
2023-02-25,Clothing,5
2023-02-25,Groceries,411
2023-02-25,Clothing,104
2023-02-25,Clothing,69
2023-02-25,Toys,233
2023-02-25,Groceries,64
2023-02-25,Clothing,120
2023-02-25,Furniture,22
2023-02-25,Clothing,414
2023-02-25,Toys,21
2023-02-25,Electronics,386
2023-02-25,Groceries,63
2023-02-25,Furniture,37
2023-02-25,Toys,51
2023-02-25,Toys,177
2023-02-25,Groceries,221
2023-02-25,Electronics,167
2023-02-25,Toys,13
2023-02-25,Electronics,29
2023-02-25,Furniture,5
2023-02-25,Groceries,86
2023-02-25,Electronics,2
2023-02-25,Electronics,228
2023-02-25,Toys,1
2023-02-25,Electronics,283
2023-02-25,Electronics,157
2023-02-25,Groceries,39
2023-02-25,Groceries,196
2023-02-25,Electronics,9
2023-02-25,Toys,52
2023-02-25,Groceries,57
2023-02-25,Clothing,56
2023-02-25,Clothing,58
2023-02-25,Groceries,318
2023-02-25,Electronics,95
2023-02-25,Groceries,168
2023-02-25,Clothing,55
2023-02-25,Furniture,193
2023-02-25,Groceries,51
2023-02-25,Electronics,34
2023-02-25,Electronics,19
2023-02-25,Toys,263
2023-02-25,Electronics,221
2023-02-25,Groceries,58
2023-02-25,Groceries,132
2023-02-25,Electronics,239
2023-02-25,Groceries,83
2023-02-25,Electronics,123
2023-02-25,Clothing,257
2023-02-25,Groceries,20
2023-02-25,Groceries,28
2023-02-25,Electronics,62
2023-02-26,Clothing,343
2023-02-26,Groceries,101
2023-02-26,Electronics,52
2023-02-26,Groceries,112
2023-02-26,Groceries,30
2023-02-26,Furniture,226
2023-02-26,Electronics,254
2023-02-26,Toys,247
2023-02-26,Electronics,30
2023-02-26,Clothing,69
2023-02-26,Toys,190
2023-02-26,Furniture,56
2023-02-26,Electronics,206
2023-02-26,Furniture,436
2023-02-26,Clothing,1
2023-02-26,Electronics,7
2023-02-26,Furniture,15
2023-02-26,Electronics,143
2023-02-26,Electronics,244
2023-02-26,Electronics,16
2023-02-26,Groceries,33
2023-02-26,Clothing,75
2023-02-26,Electronics,181
2023-02-26,Toys,135
2023-02-26,Clothing,197
2023-02-26,Toys,46
2023-02-26,Furniture,239
2023-02-26,Toys,38
2023-02-26,Toys,33
2023-02-26,Electronics,54
2023-02-26,Furniture,38
2023-02-26,Electronics,65
2023-02-26,Toys,74
2023-02-26,Groceries,271
2023-02-26,Furniture,25
2023-02-26,Electronics,245
2023-02-26,Furniture,377
2023-02-26,Furniture,272
2023-02-26,Toys,99
2023-02-26,Toys,114
2023-02-26,Electronics,7
2023-02-26,Clothing,325
2023-02-26,Clothing,221
2023-02-26,Groceries,31
2023-02-26,Toys,155
2023-02-26,Toys,8
2023-02-26,Electronics,266
2023-02-26,Furniture,7
2023-02-26,Toys,262
2023-02-26,Clothing,227
2023-02-26,Clothing,63
2023-02-26,Electronics,24
2023-02-26,Toys,114
2023-02-26,Toys,340
2023-02-26,Groceries,3
2023-02-26,Toys,108
2023-02-26,Groceries,36
2023-02-26,Furniture,203
2023-02-26,Toys,209
2023-02-26,Groceries,198
2023-02-26,Clothing,20
2023-02-26,Groceries,133
2023-02-26,Toys,350
2023-02-26,Clothing,125
2023-02-26,Furniture,187
2023-02-26,Electronics,44
2023-02-26,Groceries,184
2023-02-26,Groceries,80
2023-02-26,Groceries,13
2023-02-26,Clothing,39
2023-02-26,Groceries,86
2023-02-26,Toys,133
2023-02-26,Electronics,15
2023-02-26,Groceries,110
2023-02-26,Clothing,113
2023-02-26,Clothing,11
2023-02-26,Furniture,62
2023-02-26,Furniture,67
2023-02-26,Toys,99
2023-02-26,Groceries,450
2023-02-26,Furniture,57
2023-02-26,Clothing,15
2023-02-26,Electronics,42
2023-02-26,Toys,28
2023-02-26,Toys,76
2023-02-26,Furniture,90
2023-02-26,Clothing,63
2023-02-26,Toys,60
2023-02-26,Clothing,327
2023-02-26,Electronics,68
2023-02-26,Toys,177
2023-02-26,Toys,316
2023-02-26,Electronics,19
2023-02-26,Furniture,79
2023-02-26,Clothing,108
2023-02-26,Groceries,19
2023-02-26,Electronics,202
2023-02-26,Groceries,154
2023-02-26,Furniture,253
2023-02-26,Toys,169
2023-02-27,Furniture,76
2023-02-27,Groceries,262
2023-02-27,Groceries,79
2023-02-27,Furniture,77
2023-02-27,Electronics,118
2023-02-27,Toys,16
2023-02-27,Furniture,63
2023-02-27,Toys,62
2023-02-27,Toys,178
2023-02-27,Furniture,55
2023-02-27,Clothing,159
2023-02-27,Toys,33
2023-02-27,Groceries,68
2023-02-27,Groceries,169
2023-02-27,Furniture,318
2023-02-27,Electronics,182
2023-02-27,Clothing,19
2023-02-27,Groceries,40
2023-02-27,Furniture,38
2023-02-27,Electronics,117
2023-02-27,Toys,94
2023-02-27,Toys,212
2023-02-27,Clothing,9
2023-02-27,Electronics,72
2023-02-27,Groceries,6
2023-02-27,Toys,328
2023-02-27,Groceries,35
2023-02-27,Electronics,70
2023-02-27,Toys,147
2023-02-27,Toys,130
2023-02-27,Electronics,71
2023-02-27,Electronics,141
2023-02-27,Furniture,220
2023-02-27,Electronics,122
2023-02-27,Furniture,121
2023-02-27,Furniture,97
2023-02-27,Clothing,27
2023-02-27,Clothing,259
2023-02-27,Furniture,221
2023-02-27,Groceries,125
2023-02-27,Groceries,293
2023-02-27,Toys,120
2023-02-27,Furniture,303
2023-02-27,Toys,37
2023-02-27,Groceries,243
2023-02-27,Electronics,33
2023-02-27,Clothing,71
2023-02-27,Electronics,238
2023-02-27,Electronics,58
2023-02-27,Electronics,238
2023-02-27,Electronics,14
2023-02-27,Furniture,228
2023-02-27,Toys,112
2023-02-27,Furniture,172
2023-02-27,Clothing,11
2023-02-27,Groceries,171
2023-02-27,Electronics,6
2023-02-27,Furniture,266
2023-02-27,Furniture,72
2023-02-27,Electronics,42
2023-02-27,Toys,164
2023-02-27,Electronics,381
2023-02-27,Electronics,34
2023-02-27,Furniture,165
2023-02-27,Electronics,144
2023-02-27,Furniture,97
2023-02-27,Groceries,113
2023-02-27,Electronics,163
2023-02-27,Groceries,112
2023-02-27,Clothing,247
2023-02-27,Toys,180
2023-02-27,Electronics,41
2023-02-27,Toys,392
2023-02-27,Toys,339
2023-02-27,Toys,348
2023-02-27,Clothing,8
2023-02-27,Clothing,77
2023-02-27,Toys,116
2023-02-27,Clothing,46
2023-02-27,Electronics,74
2023-02-27,Furniture,105
2023-02-27,Furniture,179
2023-02-27,Toys,88
2023-02-27,Toys,290
2023-02-27,Clothing,184
2023-02-27,Clothing,141
2023-02-27,Toys,225
2023-02-27,Furniture,56
2023-02-27,Toys,181
2023-02-27,Electronics,154
2023-02-27,Electronics,146
2023-02-27,Electronics,71
2023-02-27,Furniture,20
2023-02-27,Furniture,203
2023-02-27,Groceries,68
2023-02-27,Toys,194
2023-02-27,Clothing,269
2023-02-27,Clothing,299
2023-02-27,Groceries,8
2023-02-27,Furniture,2
2023-02-28,Groceries,329
2023-02-28,Groceries,222
2023-02-28,Clothing,250
2023-02-28,Electronics,93
2023-02-28,Groceries,329
2023-02-28,Toys,30
2023-02-28,Furniture,245
2023-02-28,Groceries,47
2023-02-28,Groceries,281
2023-02-28,Furniture,224
2023-02-28,Electronics,77
2023-02-28,Clothing,67
2023-02-28,Clothing,91
2023-02-28,Clothing,274
2023-02-28,Electronics,217
2023-02-28,Furniture,374
2023-02-28,Electronics,66
2023-02-28,Clothing,164
2023-02-28,Clothing,167
2023-02-28,Electronics,134
2023-02-28,Clothing,167
2023-02-28,Clothing,157
2023-02-28,Clothing,265
2023-02-28,Clothing,52
2023-02-28,Groceries,8
2023-02-28,Groceries,81
2023-02-28,Toys,3
2023-02-28,Furniture,311
2023-02-28,Electronics,85
2023-02-28,Toys,33
2023-02-28,Clothing,176
2023-02-28,Groceries,158
2023-02-28,Groceries,227
2023-02-28,Clothing,1
2023-02-28,Toys,284
2023-02-28,Groceries,19
2023-02-28,Electronics,0
2023-02-28,Toys,170
2023-02-28,Groceries,336
2023-02-28,Clothing,121
2023-02-28,Furniture,110
2023-02-28,Furniture,5
2023-02-28,Furniture,183
2023-02-28,Furniture,196
2023-02-28,Toys,48
2023-02-28,Groceries,32
2023-02-28,Electronics,106
2023-02-28,Groceries,57
2023-02-28,Electronics,276
2023-02-28,Clothing,267
2023-02-28,Toys,164
2023-02-28,Electronics,12
2023-02-28,Groceries,88
2023-02-28,Electronics,390
2023-02-28,Electronics,3
2023-02-28,Clothing,3
2023-02-28,Toys,61
2023-02-28,Electronics,33
2023-02-28,Electronics,27
2023-02-28,Toys,29
2023-02-28,Furniture,58
2023-02-28,Toys,298
2023-02-28,Clothing,84
2023-02-28,Toys,394
2023-02-28,Clothing,319
2023-02-28,Toys,102
2023-02-28,Groceries,75
2023-02-28,Toys,5
2023-02-28,Clothing,261
2023-02-28,Groceries,297
2023-02-28,Groceries,425
2023-02-28,Furniture,6
2023-02-28,Groceries,316
2023-02-28,Clothing,93
2023-02-28,Groceries,328
2023-02-28,Toys,261
2023-02-28,Furniture,38
2023-02-28,Clothing,146
2023-02-28,Groceries,263
2023-02-28,Toys,47
2023-02-28,Groceries,358
2023-02-28,Furniture,264
2023-02-28,Toys,168
2023-02-28,Toys,94
2023-02-28,Groceries,54
2023-02-28,Toys,438
2023-02-28,Clothing,83
2023-02-28,Furniture,47
2023-02-28,Clothing,82
2023-02-28,Furniture,147
2023-02-28,Groceries,97
2023-02-28,Furniture,43
2023-02-28,Furniture,4
2023-02-28,Clothing,45
2023-02-28,Clothing,123
2023-02-28,Furniture,213
2023-02-28,Furniture,98
2023-02-28,Toys,64
2023-02-28,Clothing,80
2023-02-28,Clothing,133
2023-03-01,Clothing,43
2023-03-01,Toys,97
2023-03-01,Furniture,92
2023-03-01,Furniture,14
2023-03-01,Groceries,70
2023-03-01,Toys,17
2023-03-01,Electronics,192
2023-03-01,Furniture,19
2023-03-01,Groceries,352
2023-03-01,Groceries,58
2023-03-01,Groceries,53
2023-03-01,Furniture,311
2023-03-01,Groceries,166
2023-03-01,Furniture,0
2023-03-01,Electronics,21
2023-03-01,Furniture,152
2023-03-01,Electronics,104
2023-03-01,Electronics,176
2023-03-01,Furniture,79
2023-03-01,Groceries,109
2023-03-01,Furniture,44
2023-03-01,Groceries,411
2023-03-01,Clothing,360
2023-03-01,Clothing,24
2023-03-01,Furniture,422
2023-03-01,Clothing,77
2023-03-01,Electronics,331
2023-03-01,Furniture,177
2023-03-01,Clothing,3
2023-03-01,Groceries,127
2023-03-01,Groceries,113
2023-03-01,Groceries,139
2023-03-01,Electronics,226
2023-03-01,Furniture,210
2023-03-01,Clothing,31
2023-03-01,Clothing,91
2023-03-01,Toys,177
2023-03-01,Groceries,73
2023-03-01,Clothing,73
2023-03-01,Furniture,229
2023-03-01,Toys,68
2023-03-01,Clothing,31
2023-03-01,Furniture,110
2023-03-01,Groceries,117
2023-03-01,Toys,145
2023-03-01,Electronics,260
2023-03-01,Toys,415
2023-03-01,Clothing,227
2023-03-01,Furniture,41
2023-03-01,Clothing,5
2023-03-01,Groceries,7
2023-03-01,Furniture,92
2023-03-01,Electronics,60
2023-03-01,Furniture,90
2023-03-01,Groceries,142
2023-03-01,Groceries,45
2023-03-01,Groceries,6
2023-03-01,Electronics,73
2023-03-01,Clothing,343
2023-03-01,Electronics,76
2023-03-01,Groceries,179
2023-03-01,Furniture,39
2023-03-01,Toys,94
2023-03-01,Groceries,100
2023-03-01,Groceries,286
2023-03-01,Groceries,83
2023-03-01,Toys,42
2023-03-01,Electronics,420
2023-03-01,Toys,238
2023-03-01,Furniture,24
2023-03-01,Toys,1
2023-03-01,Clothing,36
2023-03-01,Electronics,6
2023-03-01,Groceries,269
2023-03-01,Groceries,32
2023-03-01,Electronics,209
2023-03-01,Toys,113
2023-03-01,Furniture,26
2023-03-01,Groceries,206
2023-03-01,Groceries,83
2023-03-01,Furniture,261
2023-03-01,Groceries,21
2023-03-01,Furniture,126
2023-03-01,Clothing,20
2023-03-01,Toys,288
2023-03-01,Toys,51
2023-03-01,Groceries,178
2023-03-01,Groceries,13
2023-03-01,Clothing,42
2023-03-01,Electronics,20
2023-03-01,Furniture,179
2023-03-01,Groceries,67
2023-03-01,Toys,88
2023-03-01,Furniture,105
2023-03-01,Groceries,9
2023-03-01,Furniture,44
2023-03-01,Electronics,147
2023-03-01,Clothing,60
2023-03-01,Toys,88
2023-03-01,Groceries,311
2023-03-02,Electronics,266
2023-03-02,Toys,99
2023-03-02,Furniture,411
2023-03-02,Toys,14
2023-03-02,Furniture,177
2023-03-02,Toys,8
2023-03-02,Groceries,188
2023-03-02,Clothing,378
2023-03-02,Toys,204
2023-03-02,Clothing,51
2023-03-02,Electronics,150
2023-03-02,Furniture,90
2023-03-02,Furniture,292
2023-03-02,Groceries,56
2023-03-02,Clothing,20
2023-03-02,Toys,185
2023-03-02,Furniture,247
2023-03-02,Electronics,273
2023-03-02,Clothing,336
2023-03-02,Toys,337
2023-03-02,Clothing,138
2023-03-02,Toys,87
2023-03-02,Groceries,147
2023-03-02,Electronics,105
2023-03-02,Electronics,196
2023-03-02,Clothing,207
2023-03-02,Toys,148
2023-03-02,Groceries,100
2023-03-02,Toys,85
2023-03-02,Groceries,1
2023-03-02,Clothing,150
2023-03-02,Toys,229
2023-03-02,Toys,0
2023-03-02,Electronics,153
2023-03-02,Groceries,305
2023-03-02,Clothing,96
2023-03-02,Toys,134
2023-03-02,Groceries,257
2023-03-02,Furniture,4
2023-03-02,Groceries,19
2023-03-02,Electronics,146
2023-03-02,Clothing,62
2023-03-02,Groceries,16
2023-03-02,Groceries,42
2023-03-02,Electronics,408
2023-03-02,Clothing,62
2023-03-02,Clothing,347
2023-03-02,Toys,14
2023-03-02,Electronics,313
2023-03-02,Toys,106
2023-03-02,Electronics,33
2023-03-02,Toys,149
2023-03-02,Electronics,136
2023-03-02,Clothing,196
2023-03-02,Groceries,188
2023-03-02,Groceries,12
2023-03-02,Furniture,255
2023-03-02,Electronics,129
2023-03-02,Groceries,127
2023-03-02,Groceries,40
2023-03-02,Furniture,61
2023-03-02,Toys,252
2023-03-02,Groceries,34
2023-03-02,Clothing,38
2023-03-02,Toys,7
2023-03-02,Clothing,108
2023-03-02,Electronics,61
2023-03-02,Furniture,284
2023-03-02,Groceries,39
2023-03-02,Electronics,187
2023-03-02,Furniture,225
2023-03-02,Groceries,131
2023-03-02,Groceries,79
2023-03-02,Groceries,181
2023-03-02,Toys,312
2023-03-02,Clothing,307
2023-03-02,Clothing,125
2023-03-02,Electronics,207
2023-03-02,Electronics,49
2023-03-02,Furniture,6
2023-03-02,Groceries,88
2023-03-02,Toys,84
2023-03-02,Toys,14
2023-03-02,Groceries,226
2023-03-02,Electronics,157
2023-03-02,Electronics,370
2023-03-02,Clothing,139
2023-03-02,Toys,40
2023-03-02,Toys,46
2023-03-02,Electronics,180
2023-03-02,Toys,86
2023-03-02,Electronics,39
2023-03-02,Electronics,39
2023-03-02,Furniture,126
2023-03-02,Toys,423
2023-03-02,Toys,46
2023-03-02,Toys,66
2023-03-02,Electronics,64
2023-03-02,Electronics,138
2023-03-02,Toys,443
2023-03-03,Toys,42
2023-03-03,Clothing,102
2023-03-03,Furniture,152
2023-03-03,Clothing,269
2023-03-03,Toys,127
2023-03-03,Toys,129
2023-03-03,Groceries,52
2023-03-03,Groceries,72
2023-03-03,Clothing,198
2023-03-03,Clothing,94
2023-03-03,Toys,158
2023-03-03,Clothing,359
2023-03-03,Clothing,82
2023-03-03,Electronics,158
2023-03-03,Toys,104
2023-03-03,Clothing,17
2023-03-03,Toys,335
2023-03-03,Toys,59
2023-03-03,Groceries,144
2023-03-03,Furniture,314
2023-03-03,Clothing,79
2023-03-03,Electronics,137
2023-03-03,Electronics,37
2023-03-03,Clothing,257
2023-03-03,Furniture,2
2023-03-03,Clothing,13
2023-03-03,Electronics,63
2023-03-03,Groceries,407
2023-03-03,Toys,3
2023-03-03,Groceries,164
2023-03-03,Clothing,333
2023-03-03,Toys,302
2023-03-03,Groceries,160
2023-03-03,Groceries,95
2023-03-03,Electronics,273
2023-03-03,Electronics,355
2023-03-03,Electronics,47
2023-03-03,Electronics,171
2023-03-03,Electronics,368
2023-03-03,Clothing,265
2023-03-03,Groceries,27
2023-03-03,Groceries,274
2023-03-03,Furniture,118
2023-03-03,Toys,31
2023-03-03,Groceries,32
2023-03-03,Groceries,67
2023-03-03,Electronics,206
2023-03-03,Toys,68
2023-03-03,Electronics,36
2023-03-03,Groceries,199
2023-03-03,Groceries,293
2023-03-03,Groceries,111
2023-03-03,Electronics,144
2023-03-03,Groceries,176
2023-03-03,Toys,88
2023-03-03,Toys,121
2023-03-03,Clothing,55
2023-03-03,Electronics,404
2023-03-03,Groceries,84
2023-03-03,Groceries,174
2023-03-03,Electronics,158
2023-03-03,Toys,52
2023-03-03,Toys,84
2023-03-03,Toys,2
2023-03-03,Clothing,31
2023-03-03,Groceries,48
2023-03-03,Groceries,109
2023-03-03,Groceries,78
2023-03-03,Toys,1
2023-03-03,Furniture,35
2023-03-03,Electronics,43
2023-03-03,Electronics,85
2023-03-03,Toys,156
2023-03-03,Electronics,96
2023-03-03,Furniture,65
2023-03-03,Toys,126
2023-03-03,Furniture,248
2023-03-03,Groceries,138
2023-03-03,Toys,58
2023-03-03,Furniture,95
2023-03-03,Groceries,268
2023-03-03,Toys,86
2023-03-03,Clothing,48
2023-03-03,Clothing,175
2023-03-03,Furniture,53
2023-03-03,Toys,39
2023-03-03,Toys,0
2023-03-03,Toys,66
2023-03-03,Electronics,3
2023-03-03,Toys,14
2023-03-03,Groceries,10
2023-03-03,Electronics,237
2023-03-03,Electronics,187
2023-03-03,Electronics,170
2023-03-03,Clothing,21
2023-03-03,Furniture,46
2023-03-03,Toys,57
2023-03-03,Clothing,92
2023-03-03,Furniture,86
2023-03-03,Toys,218
2023-03-04,Toys,316
2023-03-04,Electronics,76
2023-03-04,Groceries,269
2023-03-04,Groceries,36
2023-03-04,Clothing,39
2023-03-04,Electronics,324
2023-03-04,Electronics,39
2023-03-04,Groceries,168
2023-03-04,Groceries,70
2023-03-04,Groceries,96
2023-03-04,Clothing,404
2023-03-04,Toys,9
2023-03-04,Electronics,247
2023-03-04,Electronics,292
2023-03-04,Furniture,61
2023-03-04,Electronics,142
2023-03-04,Toys,262
2023-03-04,Clothing,237
2023-03-04,Furniture,136
2023-03-04,Clothing,37
2023-03-04,Groceries,411
2023-03-04,Toys,45
2023-03-04,Electronics,210
2023-03-04,Toys,111
2023-03-04,Clothing,214
2023-03-04,Furniture,180
2023-03-04,Furniture,185
2023-03-04,Toys,63
2023-03-04,Furniture,167
2023-03-04,Clothing,149
2023-03-04,Clothing,19
2023-03-04,Toys,259
2023-03-04,Toys,115
2023-03-04,Clothing,183
2023-03-04,Electronics,90
2023-03-04,Furniture,141
2023-03-04,Clothing,43
2023-03-04,Toys,85
2023-03-04,Toys,23
2023-03-04,Toys,314
2023-03-04,Electronics,115
2023-03-04,Clothing,13
2023-03-04,Groceries,31
2023-03-04,Clothing,67
2023-03-04,Furniture,11
2023-03-04,Furniture,416
2023-03-04,Furniture,143
2023-03-04,Furniture,258
2023-03-04,Furniture,117
2023-03-04,Furniture,112
2023-03-04,Toys,58
2023-03-04,Clothing,87
2023-03-04,Electronics,25
2023-03-04,Clothing,114
2023-03-04,Groceries,137
2023-03-04,Toys,357
2023-03-04,Groceries,183
2023-03-04,Toys,303
2023-03-04,Electronics,195
2023-03-04,Toys,219
2023-03-04,Clothing,256
2023-03-04,Toys,11
2023-03-04,Groceries,96
2023-03-04,Toys,25
2023-03-04,Groceries,300
2023-03-04,Electronics,382
2023-03-04,Groceries,247
2023-03-04,Groceries,230
2023-03-04,Furniture,222
2023-03-04,Groceries,9
2023-03-04,Toys,228
2023-03-04,Groceries,65
2023-03-04,Furniture,259
2023-03-04,Toys,308
2023-03-04,Toys,269
2023-03-04,Groceries,329
2023-03-04,Clothing,139
2023-03-04,Groceries,38
2023-03-04,Electronics,21
2023-03-04,Furniture,226
2023-03-04,Clothing,192
2023-03-04,Groceries,39
2023-03-04,Groceries,154
2023-03-04,Furniture,153
2023-03-04,Groceries,175
2023-03-04,Furniture,36
2023-03-04,Clothing,249
2023-03-04,Furniture,310
2023-03-04,Toys,24
2023-03-04,Toys,83
2023-03-04,Toys,62
2023-03-04,Groceries,152
2023-03-04,Clothing,181
2023-03-04,Clothing,137
2023-03-04,Furniture,35
2023-03-04,Clothing,120
2023-03-04,Furniture,1
2023-03-04,Clothing,42
2023-03-04,Electronics,61
2023-03-04,Furniture,125
2023-03-05,Groceries,312
2023-03-05,Toys,14
2023-03-05,Toys,212
2023-03-05,Clothing,145
2023-03-05,Electronics,345
2023-03-05,Furniture,388
2023-03-05,Toys,387
2023-03-05,Furniture,153
2023-03-05,Clothing,25
2023-03-05,Toys,366
2023-03-05,Clothing,163
2023-03-05,Toys,260
2023-03-05,Groceries,20
2023-03-05,Toys,201
2023-03-05,Clothing,78
2023-03-05,Clothing,197
2023-03-05,Electronics,100
2023-03-05,Toys,105
2023-03-05,Electronics,69
2023-03-05,Furniture,30
2023-03-05,Groceries,328
2023-03-05,Electronics,148
2023-03-05,Clothing,99
2023-03-05,Furniture,485
2023-03-05,Furniture,39
2023-03-05,Furniture,79
2023-03-05,Clothing,157
2023-03-05,Electronics,237
2023-03-05,Furniture,112
2023-03-05,Groceries,253
2023-03-05,Toys,286
2023-03-05,Groceries,8
2023-03-05,Toys,32
2023-03-05,Electronics,28
2023-03-05,Groceries,0
2023-03-05,Clothing,51
2023-03-05,Groceries,19
2023-03-05,Groceries,120
2023-03-05,Toys,254
2023-03-05,Furniture,255
2023-03-05,Clothing,12
2023-03-05,Toys,82
2023-03-05,Clothing,67
2023-03-05,Toys,5
2023-03-05,Groceries,5
2023-03-05,Electronics,17
2023-03-05,Groceries,125
2023-03-05,Groceries,119
2023-03-05,Electronics,148
2023-03-05,Electronics,121
2023-03-05,Clothing,107
2023-03-05,Toys,373
2023-03-05,Groceries,126
2023-03-05,Electronics,188
2023-03-05,Furniture,258
2023-03-05,Electronics,45
2023-03-05,Toys,135
2023-03-05,Groceries,47
2023-03-05,Clothing,66
2023-03-05,Furniture,141
2023-03-05,Clothing,60
2023-03-05,Groceries,43
2023-03-05,Furniture,174
2023-03-05,Clothing,188
2023-03-05,Clothing,31
2023-03-05,Toys,25
2023-03-05,Electronics,391
2023-03-05,Toys,92
2023-03-05,Furniture,145
2023-03-05,Toys,24
2023-03-05,Groceries,87
2023-03-05,Toys,20
2023-03-05,Groceries,138
2023-03-05,Clothing,179
2023-03-05,Electronics,229
2023-03-05,Groceries,78
2023-03-05,Furniture,102
